ledkin,meledeki
digabtikan,digantikan
jng,jangan
ngumung,bicara
ilang-in,hilangkan
prinadi,pribadi
luh,kamu
yep,ya
helooooo,halo
loe,kamu
palingann,palingan
berjinah,berzina
munaafikk,munafik
urusn,urusan
saudra,saudara
trganggu,terganggu
bhijab,berhijab
lepasin,melepas
smentara,sementara
dengerin,mendengarkan
waduhhh,waduh
ursan,urusan
sudab,sudah
dwsa,dewasa
rpt2,repot repot
ngaji,mengaji
nmr,nomor
romantiz,romantis
murmer,murah meriah
pensaran,penasaran
baru2,baru baru
yuukk,ayo
kitaaa,kita
lainnyaa,lainnya
perbulannn,per bulan
penyebab2,penyebab-penyebab
nyupir,menyopir
steess,stres
kwatir,khawatir
tengah2,tengah-tengah
duetin,duet
mudaa,muda
sebenernya,sebenarnya
silsturahmi,silaturahmi
dijkt,dijakarta
cums,cuma
undangan2,undangan-undangan
past,pasti
ayukk,ayo
ngucapin,mengucapkan
filmny,filmnya
ntn,menonton
nobar,menonton bersama
kemariin,kemarin
knpp,kenapa
lggi,lagi
gaprgi,tidak pergi
aaahh,ah
pa2,apa apa
dtunggu,ditunggu
masa2,masa masa
kepikir,terpikir
seruuu,seru
emeshh,gemas
kaya,seperti
astagaaaaaa,astaga
pacarn,pacaran
ktg,kita
pacaranya,pacarannya
mbaak,kakak
ngalah,mengalah
de,dek
pacarane,pacarannya
rusakkk,rusak
yaaampunnn,ya ampun
tuwek,tua
mukae,mukanya
ultahe,ulang tahunnya
kliatanya,kelihatannya
pcaranya,pacarannya
bermaksut,bermaksud
tampialannya,tampilannya
nikaah,nikah
pankapan,kapan-kapan
ngumbar,mengumbar
dhpusin,dihapuskan
istiqomah,istikamah
mnutup,menutup
bngatt,banget
dii,di
ooh,oh
hapusin,hapuskan
lohhh,loh
ngeuh,engah
sneng,senang
mutusin,memutuskan
ngapus,menghapus
awl,awal
hrus,harus
bngkit,bangkit
mncoba,mencoba
wahhh,wah
mutuain,memutuskan
smw,semua
geuliiiiiiis,geulis
euyyyyy,ya
widihh,idih
uuh,uh
ngirim,mengirim
ngidam,mengidam
waah,wah
sampis,sampah habis
maapin,maaf
ngebala,bala
mampuussss,mampus
diihhhh,dih
hrusnya,harusnya
sabal,sabar
udahlah,sudahlah
kauuuu,kau
sabaro,sabar
eehhh,eh
nyadar,menyadar
iiii,ih
kreative,kreatif
bangrt,banget
azekkkk,asyik
kuaaatt,kuat
bhet,banget
inggrisny,inggrisnya
dsna,disana
iyaap,ya
mksih,terima kasih
nga,tidak
canyk,cantik
prodac,produk
nyesell,menyesal
ciyusss,serius
de,deh
cyin,cinta
bangetttttttt,banget
sexi,seksi
bundaaaa,bunda
bangget,banget
bettt,banget
cantiiillx,cantik
brapa,berapa
alaami,alami
sabaarrr,sabar
cantiiiikk,cantik
bangeeeeetttt,banget
cannntikk,cantik
banggett,banget
thnan,tahunan
cuantik,cantik
segerr,segar
wouww,wow
cantiiikkk,cantik
pen,ingin
catokin,catok
ikut2an,ikut ikutan
comment2nya,komentar komentarnya
teman2,teman teman
besar2an,besar besaran
knsul,konsultasi
brhasil,berhasil
hilangin,menghilangkan
kontak2,kontak kontak
dptnya,dapatnya
applikasi,aplikasi
kereeeeen,keren
bngeet,banget
gemesinnnnn,menggemaskan
ongkiir,ongkos kirim
ajaibbbbb,ajaib
saayyyyy,say
lohhhh,loh
ganteung,tampan
bhgia,bahagia
iiiiiiiiii,ih
lucuukk,lucu
keciil,kecil
yakinn,yakin
pentass,pentas
ngarep,mengharap
kepoin,kepo
lucu2,lucu-lucu
yoo,ya
testinya,testimoninya
mengirusi,mengurusi
khdpn,kehidupan
ngelawan,melawan
betuuuuulllllllllllllllll,betul
bisax,bisanya
klmbutan,kelembutan
seburuk2,seburuk-buruk
diingetin,diingatkan
ngeriiiiii,ngeri
nich,nih
akhlah,akhlak
elo2,lo-lo
mandiin,memandikan
nguburin,menguburkan
ngebedain,membedakan
urusanny,urusannya
tuhanny,tuhannya
brtngkar,bertengkar
pndapat,pendapat
nmbah,menambah
looh,loh
sharusnya,seharusnya
mngkannya,mangkanya
nyia2in,menyia-nyiakan
brarti,berarti
mndpat,mendapat
kpuasan,kepuasan
sgampang,segampang
mlepaskan,melepaskan
trll,terlalu
sndr,sendiri
sellow,selow
sbbrnya,sebenarnya
kasar2,kasar-kasar
semangattt,semangat
testi,testimoni
banyaak,banyak
bujukk,bujuk
d.apa,diapa
apain,apai
dsar,dasar
y,nya
benetaran,benaran
bneran,benaran
kraya,karya
brg,barang
ngebantu,membantu
kenalin,kenalkan
janjutin,lanjutkan
kepppoin,kepoi
recommendasi,rekomendasi
btulan,betulan
kha,kah
s,si
tutupin,menutupi
wik,wig
ithu,itu
botakin,botaki
botakkkk,botak
bnrn,benaran
week,wig
gawul,gaul
modes,modis
brayyy,bang
kcantikan,kecantikan
bronis,berondong manis
gapunya,tidak punya
bkln,bakalan
kecantikanga,kecantikannya
hiii,hai
piiiilih,pilih
deeh,deh
zama,zaman
gnti,ganti
nmnya,namanya
tapo,tetapi
gkk,tidak
petinggi2,petinggi petinggi
wota2,wota wota
indefendet,independen
tempat2,tempat tempat
taik,tahi
yuuuukkk,ayo
dituutup,ditutup
ngayal,mengkhayal
smvk,sempak
knyataan,kenyataan
njrittt,astaga
selmt,selamat
taz,atas
klhran,kelahiran
pertma,pertama
kelahuran,kelahiran
pertamany,pertamanya
mamax,ibunya
ankx,anaknya
cantip,cantik
klahiran,kelahiran
slmat,selamat
mmbanggakan,membanggakan
ortuny,orang tuanya
selmat,selamat
bnda,bunda
nyah,nya
prtamax,pertamanya
moqa,moga
yq,yang
brbakti,berbakti
gewlaaaaa,gila
basodaraa,bersaudara
hargs,harga
perhatiin,perhatikan
abal2,abal-abal
bantuim,bantu
adl,adalah
pelwak,pelawak
suces,sukses
sucses,sukses
garemin,garami
gapake,tidak pakai
ngiringan,mengiringi
karir.a,karirnya
aamin,amin
teruz,terus
kemarn,kemarin
cobain,mencoba
recomendasinya,rekomendasinya
promoo,promo
ongkirr,ongkos kirim
mskasih,terima kasih
wowwwww,wow
seeeemua,semua
rekomendasiin,rekomendasikan
nyaranin,menyarani
batesin,batasi
bijin,bikin
pd,percaya diri
ngeidealin,mengidealkan
bhn,bahan
gasalah,tidak salah
brsma,bersama
le,boleh
ugha,juga
semuaaa,semua
heeee,hai
rame2,rame-rame
yam,ya
kartunin,kartun
kta,kita
kyaknya,sepertinya
abez,habis
baaaaaang,bang
ganteeeeng,tampan
entahhh,entah
gimanaaaa,bagaimana
duuhh,duh
gantengnyaaaa,tampannya
kpn2,kapan kapan
pans,penggemar
kuliyh,kuliah
gantengkuuuuuu,tampanku
atassss,atas
orgny,orangnya
owalaah,walah
aslinyo,aslinya
alissnyaa,alisnya
masaaaa,masa
komuk,muka
kalahnye,kalahnya
maapin,maafkan
iyaaaa,ya
fakultass,fakultas
smrg,semarang
unyu2,unyu unyu
koq,kok
yyaaa,ya
insonniaaa,insomnia
adekx,adiknya
azaab,azab
gksi,tidak sih
greged,greget
alamiii,alami
ktemu,ketemu
ditayangin,ditayangkan
meranin,memerankan
nontonny,menontonnya
rekomendasiiin,merekomendasikan
sista2,kakak kakak
agan2,juragan juragan
ngg,tidak
nanget,banget
ngeditnya,mengeditnya
himana,bagaimana
kekgini,seperti ini
subhanaallahh,subhanallah
sangat2,sangat-sangat
terharuuuu,terharu
subhanallahhh,subhanallah
tlsn,tulisan
nagiss,menangis
aneut,banget
trrharu,terharu
subhnallah,subhanallah
allahh,allah
suamiii,suami
dcintai,dicintai
klrga,keluarga
liat'y,lihatnya
lggeng,langgeng
romantisny,romatisnya
duhhh,duh
pcar,pacar
kakanga,kakaknya
slw,selow
cpa,siapa
akuu,saya
aelah,alah
orabg,orang
mukanyaa,mukanya
kakakny,kakaknya
woooyy,hai
ngelucu,melucu
bukak,buka
mato,mata
kareno,karena
cino,cina
munafikk,munafik
meker,mikir
indoneaia,indonesia
benarin,membenarkan
jaadii,jadi
apo,apa
nyo,nya
miara,memiara
jalanani,menjalani
dalil2,dalil dalil
sunah2,sunah sunah
sdah,sudah
benda2,benda benda
bilang2,bilang bilang
emangnya,memangnya
rumpiin,rumpi
hotak,botak
ikut2,ikut-ikut
ciptain,menciptakan
jawabanny,jawabannya
urusin,urus
ajj,saja
mikir2,memikir-mikir
melihara,memelihara
oooh,oh
hidupx,hidupnya
ngefans,menggemari
lsg,langsung
uztad,ustad
anjingnyaa,anjingnya
pegang2,pegang-pegang
ilmh,ilmu
menasehati,menasihati
suka2,suka-suka
kelus,kali
hubngan,hubungan
koclak,kocak
bju,baju
cinggirnyaaaa,cinggirnya
yahhhh,ya
miripppp,mirip
sedikitlaahh,sedikitlah
miriplahhhhhh,miriplah
syediih,sedih
mirp,mirip
baju.a,bajunya
wiiiihhhhhhhhh,wih
gantheng,tampan
synk,sayang
ngfans,menggemari
miriiippp,mirip
idungnya,hidungnya
wooow,wow
panglingg,pangling
artisnyaa,artisnya
dtggu,ditunggu
trnyata,ternyata
bgtttttttt,banget
rapih,rapi
buuun,bun
iyaappps,ya
sukse,sukses
nih2,nih
baruu,baru
kecptan,kecepatan
rmbutnya,rambutnya
giti,begitu
penganten,pengantin
wrn,warna
ne,ini
cantikkkkk,cantik
fans,penggemar
loksyut,lokasi syuting
amfun,ampun
k',kak
asuuu,asu
kuu,ku
dsini,disini
dibls,dibalas
ceklist,ceklis
terusss,terus
tlvn,telepon
trkrim,terkirim
kelaluan,kelakuan
guanteng,tampan
cucok,cocok
c,sih
gueee,saya
semangatt,semangat
haduh,aduh
mlz,malas
emak2,emak-emak
tante2,tante-tante
kepoh,kepo
jalanin,menjalani
repong,repot
thu,itu
ngrusin,mengurusi
iy,ya
dnk,dong
senyumna,senyumnya
ngejelek2in,menjelekkan
hotx,hotnya
cwnya,perempuannya
mbaaahhh,mbah
pasangn,pasangan
sttus,status
aama,sama
hadeuuhhhh,aduh
lebar2,lebar lebar
sstu,sesuatu
serasiii,serasi
cocokx,cocoknya
emakx,emaknya
iniiiiiiiiiiiiiii,ini
cocookk,cocok
kll,kalau
arghhh,ah
ungkapin,ungkapkan
merrid,merit
neh,nih
cocokkkkk,cocok
yaolohh,ya allah
aee,saja
naggung,menanggung
battt,banget
am,sama
tah,teh
luthuna,lucunya
astagaaa,astaga
suaraynyaa,suaranya
duanyaa,duanya
anjayyyy,astaga
coeggg,kawan
ancur,hancur
koplak,kocak
uaaasssiiiik,asyik
boss,bos
nyubit,mencubit
dede,adik
gemez,gemas
tium,cium
gemeeezzzz,gemas
ppa,ayah
papahhhnya,ayahnya
duuuhh,duh
bingiiittzz,banget
iiihh,ih
dedeknya,adiknya
hadeeuh,aduh
geneeee,begini
yooow,ya
gemezz,gemas
gayax,gayanya
infpyunnnn,ampun
paraaah,parah
papiii,papi
kamunyaa,kamunya
ngambek,marah
haduuuh,aduh
kapaan,kapan
nginjek,menginjak
putihnyaa,putihnya
rasain,merasakan
ituuuu,itu
omaaaaaaakk,oma
loncattt,loncat
didatengin,didatangi
abg,abang
kmariiin,kemarin
ayoklaa,ayolah
jelasssss,jelas
kaliiin,kalian
ujunggg,ujung
kaakaaaa,kakak
srruu,seru
kannn,kan
jmpaaaa,jumpa
yukkk,ayo
haii,hai
syukaaakkk,suka
dengeeriin,dengarkan
yakaliiiii,ya kali
atuhh,atuh
ngertii,mengerti
nyanyiin,nyanyikan
nyanyiin,menyanyi
apalgi,apalagi
akuh,saya
mesrany,mesranya
jendes,janda
ngggk,tidak
coccokk,cocok
msa,masa
jendesss,janda
klepek2,klepek klepek
bngtttt,banget
ponakn,keponakan
tantee,tante
gadiss,gadis
tpy,tetapi
jnda,janda
bngy,banget
bujngn,bujangan
ngp,mengapa
padetan,padatan
bawa2,bawa-bawa
dapetin,mendapatkan
nyobain,mencoba
pcaran,pacaran
or,orang
tdak,tidak
prcuma,percuma
coment,komentar
langgengggg,langgeng
sekaliiiii,sekali
anehhh,aneh
hayal,khayal
bedua,berdua
bapeerr,bawa perasaan
keinget,teringat
merekak,mereka
kreeenn,keren
abisss,habis
kocaaaakkk,kocak
abiiiss,habis
pass,pas
personill,personil
lengkapp,lengkap
ampuuun,ampun
iiihhhh,ih
flim.a,filmnya
trusan.a,terusannya
tdung,tudung
gangguin,mengganggu
lgkah2,langkah langkah
taw,tahu
cntiiikkk,cantik
tegaar,tegar
sktlrang,sekarang
kangeeeennnnn,kangen
sjk,sejak
tambh,tambah
nangiis,menangis
nyaaaaaaaaa,nya
bundaa,bunda
duuhhhhh,duh
gaada,tidak ada
malsudnya,maksudnya
lluuccuu,lucu
siappa,siapa
martabakk,martabak
skali2,sekali-kali
kueren2,keren-keren
abgnya,abangnya
warkop,warung kopi
hayuu,hayo
kenapaa,kenapa
ilang2an,hilang hilangan
ayooook,ayo
astagaaaaaaaa,astaga
inihhh,ini
oom,om
mansetan,bermanset
cadasss,cadas
kereeeeennn,keren
telefisi,televisi
nikmatin,menikmati
mantappp,mantap
mbahh,mbah
giitu,begitu
mtanya,matanya
cpit,sipit
dee,dek
sumvahh,sumpah
tamvann,tampan
yap,ya
guaaaaaaa,gua
capa,sapa
ngakakkk,terbahak bahak
liaat,lihat
gantweng,tampan
anjjjjjjjj,anjing
gakwad,tidak kuat
seru2,seru-seru
iniii,ini
favoriteeee,favorit
adaa,ada
dinyanyiin,dinyanyikan
seruu,seru
nyengir,menyengir
temennya,temannya
klk,kelak
brjdh,berjodoh
akhrt,akhirat
kangennnnn,kangen
kanggen,kangen
kangennnnnnn,kangen
ysh,ya
sypa,siapa
nangisss,menangis
brjodoh,berjodoh
kaliann,kalian
barengg,bersama
kpnpun,kapanpun
mendj,menjadi
allahhhh,allah
merindinggg,merinding
amiennnn,amien
iihh,ih
lhir,lahir
udeh,sudah
menjdi,menjadi
debay,adik bayi
bangeer,banget
lafazd,lafaz
pmbyran,pembayaran
plsa,pulsa
sokk,sok
ngambekan,mudah marah
hub,hubungan
sma2,sama sama
ngom,bicara
toloollll,bodoh
bodhooo,bodoh
peliharaaaa,pelihara
makanyaa,makanya
kemakan,termakan
bodhoo,bodoh
siihhh,sih
andaaa,anda
buktinyaaa,buktinya
smuaaa,semua
ngambeknya,marahnya
kebongkar,terbongkar
tapii,tetapi
kasiian,kasihan
diladenin,diladeni
comen,komen
ngtif,negatif
comntr,komentar
kaliannn,kalian
brdiri,berdiri
mulutny,mulutnya
msalah,masalah
trserh,terserah
waduuuuh,waduh
ngedukung,mendukung
dihpus,dihapus
mrekaa,mereka
cakeeeeppp,elok
benerr,benar
baanget,banget
anjaaaayyyyyy,astaga
ngetsz,banget
utkmu,untukmu
anj,anjing
merekaa,mereka
kann,kan
dieee,dia
yaahh,ya
hijap,hijab
ternodain,ternodai
ngeri2,ngeri-ngeri
mn,mana
kt2,kata-kata
agk,agak
slhkan,salahkan
jilbabny,jilbabnya
perilakuny,perilakunya
ketaatanny,ketaatannya
kepda,kepada
sblmny,sebelumnya
bljr,belajar
pedulilaaaah,pedulilah
ingetin,mengingatkan
terjrumus,terjerumus
stuju,setuju
sbb,sebab
igtlah,ingatlah
dtgkan,datangkan
benahin,membenahi
ohhhh,oh
yapp,ya
jauhh,jauh
bingitt,banget
buka2an,buka-bukaan
ngembali,kembali
sp,sapa
semngat,semangat
lekong,laki
kacauuuu,kacau
ngimpi,mimpi
owh,oh
ngerampas,merampas
ngehancurin,menghancurkan
ngungkit2,mengungkit-ungkit
kaleee,kali
caranga,caranya
usa,usah
dipikirin,dipikirkan
nunduk,menunduk
tembemmm,tembem
lucuuuuuuuuuu,lucu
bundaaa,bunda
nyubitt,mencubit
jls2,jelas jelas
supeer,super
inni,ini
appa,apa
hayooo,hayo
adyem,adem
mitnah,memfitnah
cantiknyaaaaa,cantiknya
nie,nih
tmbm,tembam
cantix,cantik
kriput,keriput
jelex,jelek
drmn,darimana
kacian,kasihan
cape,lelah
mancing2,memancing mancing
eeeeh,eh
kpancing,terpancing
lakuin,melakukan
cri,cari
sbenernya,sebenarnya
mikirinnn,memikirkan
mengalahkn,mengalahkan
nyindirin,menyindir
nee,ini
klakuan,kelakuan
mksdx,maksudnya
shabat,sahabat
jk,jika
brbuat,berbuat
mmberi,memberi
nm,nama
sbhabat,sahabat
pnjerumus,penjerumus
tman,teman
shbat,sahabat
melakukn,melakukan
seorg,seorang
berkluarga,berkeluarga
siapa2,siapa siapa
ketipu,tertipu
mengait2kan,mengaitkan
nyir2,nyinyir
gosipin,menggosipkan
sendri,sendiri
bntar,sebentar
duuuhhh,duh
nmbk,menembak
gakkk,tidak
abiiiiisssss,habis
tikung2,tikung tikung
cwok,laki laki
bangedd,banget
wuastagah,astaga
bedaaa,beda
jaoooh,jauh
mateeeeeeeeeeee,mati
parsis,persis
sumpeh,sumpah
iyh,ya
kmana,ke mana
cantiqs,cantik
kecik,kecil
brasa,berasa
trlihat,terlihat
mmberikan,memberikan
khidupan,kehidupan
srpti,seperti
dinamakn,dinamakan
mlu,melulu
sgtu,sebegitu
paati,pasti
th,tahun
kutuu,kutu
setelur2nya,setelur-telurnya
khadiran,kehadiran
kel,keluarga
srta,serta
kcil,kecil
kberkahn,keberkahan
kbahagiaan,kebahagiaan
tntram,tentram
brsama,bersama
hngga,hingga
brpndapat,berpendapat
trutama,terutama
hiraukn,hiraukan
diamkn,diamkan
hrsny,harusny
brsyukur,bersyukur
mmberikn,memberikan
rasakn,rasakan
cari2,cari cari
kesalahanny,kesalahannya
kekuranganny,kekurangannya
seandainy,seandainya
perasaanny,perasaannya
diindonesis,diindonesia
liyatnya,lihatnya
kayahhh,kaya
ala2,ala ala
yook,ayo
yoookkkk,ayo
siihh,sih
elus2,elus-elus
asliiiii,asli
aduuhhhh,aduh
belom,belum
padahl,padahal
btul,betul
da,sudah
kejahatn,kejahatan
slam,salam
ngelewati,melewati
kalu,kalau
ngerendahin,merendahkan
apaalahh,apalah
tnp,tanpa
menyebut2,menyebut-nyebut
mnt,minta
kiya,kita
miriiiiip,mirip
dirimuuu,dirimu
yoiiu,yoi
semuanyaaaa,semuanya
suka.a,sukanya
jdii,jadi
blnja,belanja
brangnya,barangnya
lw,kalau
ada2,ada-ada
nimpuk,menimpuk
abiss,habis
prlu,perlu
coyyy,kawan
suaranyaa,suaranya
jnagn,jangan
kcwa,kecewa
jaman2,jaman-jaman
sok2an,sok-sokan
dket2in,dekat-dekati
cobak,coba
britanya,beritanya
tau2,tahu tahu
mahh,mah
jamam,jaman
paraa,para
seharusny,seharusnya
dasaar,dasar
bergunaa,berguna
mulutnyaaa,mulutnya
blkng,belakang
kcewa,kecewa
mnusuk,menusuk
blkang,belakang
nembak,menembak
trmanis,termanis
krng,kurang
kaciiaann,kasihan
nyela,mencela
ngejilat,menjilat
hallooo,halo
deketin,dekati
tayik,tahi
halooo,halo
ustzah,ustazah
halow,halo
poooolllll,sekali
tahannn,tahan
aduuh,aduh
nyimpen,menyimpan
ngarsipin,mengarsipkan
cman,cuma
gituuuuu,begitu
kyy,kaya
kngn,kangen
kq,kok
nyesek,menyesak
rinduuuuuuu,rindu
b2,berdua
kangeeeennn,kangen
mg,moga
aamiiiiinnn,amin
gemezzzz,gemas
kangennnnnn,kangen
prh,parah
bakattt,bakat
napsuu,napsu
gmau,tidak mau
luccu,lucu
prasaan,perasaan
lahirr,lahir
setujuuuu,setuju
sering2,sering-sering
ceemen,cemen
skrnh,sekarang
cerdiik,cerdik
jeniuss,jenius
kurangin,kurangi
kreen,keren
s'lalu,selalu
mauuuuuu,mau
mintk,minta
nyolong,mencolong
pnjng,panjang
slaluuuuu,selalu
kanggggg,kang
rezeqinya,rezekinya
pintr,pintar
dekk,dek
maw,mau
kura2,kura-kura
edaaann,edan
nempel,menempel
hatiiii,hati
sukkaa,suka
luuuucuuu,lucu
caantiiik,cantik
luucuuu,lucu
putihh,putih
siiih,sih
ternyataa,ternyata
pollll,sekali
sekaliiii,sekali
peduliin,mempedulikan
komntr,komentar
smngat,semangat
dosax,dosanya
pahalax,pahalanya
akhirt,akhirat
tinggalkn,tinggalkan
rumh,rumah
mk,maka
trhtung,terhitung
naaaa,nya
ademmm,adem
cerdass,cerdas
tambahh,tambah
polll,sekali
didengerin,didengarkan
mantapppppp,mantap
ngerespon,merespons
dulurrr,dulur
brusaha,berusaha
pahamin,memahami
lebh,lebih
amin2,amin-amin
positippp,positif
jauuhhh,jauh
brhjb,berhijab
mdh2n,mudah mudahan
slmnya,salamnya
jlbb,jilbab
dempga,semoga
selmnya,selamanya
tth,teteh
otot2,otot-otot
lengkeeett,lengket
caaannnttiikkk,cantik
trusss,terus
ademm,adem
apalagiii,apalagi
passs,pas
beginii,begini
satuu,satu
cuantek,cantik
akuuuur,akur
iniehh,ini
sayangx,sayangnya
jodohx,jodohnya
kaliaan,kalian
haslnya,hasilnya
kencng,kencang
pmbantu,pembantu
kmbl,kembali
cuchook,cocok
kloop,klop
sempurnaa,sempurna
klihatan,kelihatan
cintax,cintanya
pnuh,penuh
ngrti,mengerti
mantanny,mantannya
jodohny,jodohnya
cantk,cantik
ituuu,itu
kaasian,kasihan
padhl,padahal
pkrin,pikirkan
anakx,anaknya
sia2kan,sia-siakan
naaahhh,nah
beluumm,belum
sayangggq,sayangku
kreean,keren
ciiieee,cie
cieee,cie
cieeee,cie
berenanh,berenang
pacarr,pacar
bingitss,banget
besokkk,besok
annnnjjjjjjrrrr,astaga
ngeliatin,melihati
ngumbar2,mengumbar-umbar
romantiss,romantis
cocook,cocok
lucuuuuuuuu,lucu
kaaaaaann,kan
nyaaaaaaa,nya
lgs,langsung
yaang,yang
bangedt,banget
gde,besar
lutunaaa,lucunya
bikinnn,bikin
keee,ke
bungkuuussss,bungkus
lucux,lucunya
bntr,sebentar
buanyaaak,banyak
aaamiiinnn,amin
aaamiiin,amin
ntap,mantap
abgnyaah,abangnya
mungkiin,mungkin
akuhh,saya
manteb,mantap
hiduupppp,hidup
tebel,tebal
nganggepin,menanggapi
najiss,najis
perjabatt,pejabat
makany,makanya
benneeeeeerr,benar
krjaan,pekerjaan
kdng,kadang
kdang,kadang
knan,kanan
anak'y,anaknya
trknal,terkenal
klok,kalau
aamiiiinnnnn,amin
pengennnn,ingin
guw,saya
siiiiiiippppppppp,sip
selaloe,selalu
donggg,dong
beruntungnyaaaa,beruntungnya
soal'y,soalnya
prhatian,perhatian
hebaat,hebat
ampunn,ampun
gueeeee,saya
liatt,lihat
gehh,gih
ankknyaaa,anaknya
centilnyaaaaaa,centilnya
gemesshzzzzhzzhzhzhsjssjs,gemas
ngacaaa,mengaca
diaaa,dia
jirr,astaga
kayaa,kaya
cempreeng,cempreng
centillll,centil
pcran,pacaran
anedh,banget
ampyunnnn,ampun
boro2,boro-boro
nyta,nyata
kampungn,kampungan
j,saja
mnghina,menghina
ngolokin,mengolok
ngurusin,mengurus
blum,belum
than,tahan
dsr,dasar
siriik,sirik
mampuuu,mampu
khan,kan
aduuhh,aduh
cemburuu,cemburu
bingitzzzz,banget
tlog,tolong
apasihhh,apasih
sirikk,sirik
dbnding,dibanding
nrka,neraka
s3ndiri,sendiri
bhgiain,membahagiakan
kdua,kedua
prcya,percaya
bhagaia,bahagia
cuco,cocok
genittt,genit
kx,kak
mlikk,milik
canci,cantik
aneed,banget
gimanaa,bagaimana
lainnn,lain
pentingg,penting
kenalin,memperkenalkan
bagaimanaaa,bagaimana
krudung,kerudung
enakkkkk,enak
poool,sekali
jirrrr,astaga
oprasiya,operasinya
uwee,saya
pilihannny,pilihannya
itumahh,itumah
muuuu,mu
uuhhh,uh
berbakiti,berbakti
alhamd,alhamdulillah
slmttt,selamat
ucapin,mengucapkan
tetp,tetap
ditengah2,ditengah-tengah
semuanyaa,semuanya
semuannyaaa,semuanya
aminn2,amin amin
abs,habis
kebnyak'an,kebanyakan
melahirin,melahirkan
aduuuh,aduh
cakeep,elok
lhooo,loh
kamuuuu,kamu
bagi2,bagi-bagi
gimn,bagaimana
smogaaa,semoga
biza,bisa
aamien,amin
lngsing,langsing
wowoooww,wow
smulla,semula
pdhall,padahal
blln,bulan
senang2,senang senang
jh,saja
kereeennnn,keren
gilakkk,gila
gtu2,begitu begitu
cpet,cepat
gataunya,rupanya
gtau,tidak tahu
fans2,para penggemar
gaharus,tidak harus
7an,tujuan
@,di
ababil,abg labil
acc,accord
adlah,adalah
adoh,aduh
afaik,sejauh yang saya tahu
aha,tertawa
ahaha,haha
aing,saya
ajep-ajep,dunia gemerlap
ak,saya
aka,dikenal juga sebagai
akika,saya
akko,saya
akkoh,saya
akku,saya
akuwh,saya
akyu,saya
alay,norak
aljasa,asal jadi saja
alow,halo
ambilin,ambilkan
ambl,ambil
anjir,astaga
anjrit,astaga
anter,antar
ap2,apa apa
apaan,apa
apasih,apa sih
apes,sial
aplot,unggah
aps,apa
apva,apa
aq,saya
aquwh,saya
asap,sesegera mungkin
asbun,asal bunyi
aseek,asyik
aseekk,asyik
asek,asyik
asekk,asyik
aseknya,asyiknya
asem,asam
asoy,asyik
aspal,asli tetapi palsu
astrojim,astagfirullahaladzim
astul,asal tulis
ath,kalau begitu
atuh,kalau begitu
au ah,tidak mau tahu
ava,avatar
awak,saya
aws,awas
ay,sayang
ayang,sayang
ayok,ayo
b4,sebelum
bakalan,akan
bandes,bantuan desa
bangdes,pembangunan desa
bangedh,banget
bangkotan,tua
banpol,bantuan polisi
banpres,bantuan presiden
banpur,bantuan tempur
bansarkas,bantuan sarana kesehatan
basbang,basi
bcanda,bercanda
bcoz,karena
bdg,bandung
beb,sayang
begajulan,nakal
bejibun,banyak
bencong,banci
bentar,sebentar
ber3,bertiga
berdikari,berdiri di atas kaki sendiri
beresin,membereskan
bete,bosan
beti,beda tipis
bg,abang
bhubu,tidur
bijimane,bagaimana
bimbuluh,bimbingan dan penyuluhan
bintal,bimbingan mental
bisi,kalau-kalau
bkl,akan
bknnya,bukannya
bl,beli
blegug,bodoh
bnchi,benci
bnci,benci
bngung,bingung
bnran,yang benar
bodor,lucu
bohay,badan aduhai
bokap,ayah
bokep,video porno
boker,buang air besar
bokin,pacar
bokis,bohong
boljug,boleh juga
bolot,bodoh
bonek,bocah nekat
bonyok,ayah ibu
boyeh,boleh
bpk,bapak
brb,segera kembali
brngkt,berangkat
bro,bang
brur,bang
bsen,bosan
bt,bosan total
btw,omong omong
bu_bu,tidur
buaya,tidak setia
bubarin,bubarkan
bubbu,tidur
buber,buka bersama
bubu,tidur
bujubune,luar biasa
bumil,ibu hamil
buser,buru sergap
bwhn,bawahan
byar,bayar
byr,bayar
byrin,bayarkan
c8,hubungi
cabal,sabar
cadas,keren
caem,elok
calo,makelar
cama-cama,sama-sama
can,belum
cangcut,celana dalam
capcus,pergi
caper,cari perhatian
caur,jelek
cekak,tidak ada uang
cekal,cegah tangkal
cekidot,coba lihat
cemen,penakut
cemplungin,cemplungkan
cengengesan,tertawa
ceper,pendek
ceu,kakak perempuan
chuyunk,sayang
cibuk,sibuk
cimeng,ganja
cin,cinta
cipika cipiki,cium pipi kanan cium pipi kiri
ciye,cie
ciyh,sih
ckck,ck
ckepp,elok
ckp,elok
clbk,cinta lama bersemi kembali
cmiiw,koreksi saya jika salah
cmpr,campur
cnenk,senang
cong,banci
congor,mulut
conlok,cinta lokasi
cowwyy,maaf
coz,karena
cp,siapa
ngeri,seram
cpe,lelah
cppa,siapa
cppe,lelah
cuek,tidak acuh
cuex,cuek
cuman,cuma
cumi,cuma miscall
cungkring,kurus tinggi
cups,culun
cupu,culun
curanmor,pencurian kendaraan bermotor
curas,pencurian dengan kekerasan
curcol,curahan hati colongan
curhat,curahan hati
cz,karena
dagh,sudah
damang,sehat
de,adik
dek,adik
demen,suka
deyh,deh
diancurin,dihancurkan
digosipin,digosipkan
dimaafin,dimaafkan
